City,Lat,Lon,Zipcode
Chicago,41.750474,-87.664304,60620
Chicago,41.677735,-87.636485,60628
Chicago,41.775114,-87.663644,60636
Chicago,41.883088,-87.662554,60607
Chicago,41.926144,-87.649777,60614
Chicago,41.759041,-87.680181,60636
Chicago,41.766701,-87.622271,60637
Chicago,41.785057,-87.666025,60636
Chicago,41.743529,-87.623505,60619
Chicago,41.737459,-87.560914,60617
Chicago,41.736865,-87.576425,60617
Chicago,41.89259,-87.762334,60644
Chicago,41.950784,-87.648689,60613
Chicago,41.758217,-87.614765,60619
Chicago,41.986143,-87.691724,60659
Chicago,41.936976,-87.707835,60618
Chicago,41.938088,-87.645888,60657
Chicago,41.983365,-87.711725,60659
Chicago,41.847433,-87.696704,60623
Chicago,41.671423,-87.636158,60628
Chicago,41.931592,-87.761963,60639
Chicago,41.889199,-87.760057,60644
Chicago,41.880374,-87.771428,60644
Chicago,41.765312,-87.605882,60619
Chicago,41.727534,-87.64866,60620
Chicago,41.891405,-87.668783,60622
Chicago,41.777847,-87.671719,60636
Chicago,41.873088,-87.759779,60644
Chicago,41.997663,-87.704759,60659
Chicago,41.940031,-87.807283,60634
Chicago,41.934754,-87.662277,60657
Chicago,41.726979,-87.605047,60619
Chicago,41.937915,-87.787955,60634
Chicago,41.983365,-87.713392,60659
Chicago,42.01675,-87.664863,60626
Chicago,41.872532,-87.752834,60644
Chicago,41.87424,-87.624791,60605
Chicago,41.945865,-87.735614,60641
Chicago,41.730584,-87.604365,60619
Chicago,41.906749,-87.724289,60651
Chicago,41.90031,-87.695889,60622
Chicago,41.835311,-87.65283,60608
Chicago,41.835311,-87.649496,60608
Chicago,41.842941,-87.640651,60616
Chicago,41.88531,-87.681999,60612
Chicago,41.69309,-87.621159,60628
Chicago,41.88031,-87.7295,60624
Chicago,41.729425,-87.575204,60617
Chicago,41.958643,-87.650055,60613
Chicago,41.878071,-87.765952,60644
Chicago,41.950032,-87.747003,60641
Chicago,41.935032,-87.662555,60657
Chicago,41.950865,-87.653944,60613
Chicago,41.968643,-87.655333,60640
Chicago,41.880032,-87.752835,60644
Chicago,41.801143,-87.612278,60615
Chicago,41.878366,-87.666998,60607
Chicago,41.964878,-87.657419,60640
Chicago,41.750589,-87.654772,60620
Chicago,41.997059,-87.719369,60659
Chicago,41.763645,-87.663939,60636
Chicago,41.825691,-87.667571,60609
Chicago,41.88281,-87.730889,60624
Chicago,41.927255,-87.641165,60614
Chicago,41.873643,-87.755612,60644
Chicago,41.957532,-87.691723,60618
Chicago,41.752812,-87.605048,60619
Chicago,41.7817,-87.675885,60636
Chicago,41.945588,-87.673389,60657
Chicago,41.933088,-87.641165,60657
Chicago,41.941143,-87.668389,60657
Chicago,41.946698,-87.777004,60634
Chicago,41.7942,-87.669774,60609
Chicago,41.688645,-87.616158,60628
Chicago,41.776413,-87.703341,60629
Chicago,41.909199,-87.718667,60651
Chicago,41.896541,-87.65312,60642
Chicago,41.896422,-87.653109,60642
Chicago,41.950865,-87.660055,60613
Chicago,41.938795,-87.764537,60641
Chicago,41.837533,-87.65283,60608
Chicago,41.954932,-87.646722,60613
Chicago,41.936699,-87.651444,60657
Chicago,41.928087,-87.806171,60707
Chicago,41.931421,-87.687556,60647
Chicago,41.903644,-87.664499,60642
Chicago,41.924221,-87.764106,60639
Chicago,41.854761,-87.674039,60608
Chicago,41.954926,-87.645793,60613
Chicago,41.711145,-87.623381,60628
Chicago,41.757098,-87.593929,60619
Chicago,41.790149,-87.780241,60638
Chicago,41.909696,-87.757891,60639
Chicago,41.849097,-87.683917,60608
Chicago,41.958527,-87.795685,60634
Chicago,41.88138,-87.624933,60603
Chicago,41.924198,-87.763947,60639
Chicago,41.791422,-87.683108,60636
Chicago,41.724478,-87.663105,60620
Chicago,41.808644,-87.685886,60632
Chicago,41.880544,-87.771399,60644
Chicago,41.877977,-87.628033,60604
Chicago,41.778936,-87.696299,60629
Chicago,41.711938,-87.713342,60655
Chicago,41.80867,-87.617084,60615
Chicago,41.750867,-87.619493,60619
Chicago,41.852533,-87.712832,60623
Chicago,41.958088,-87.672,60613
Chicago,41.872255,-87.671165,60612
Chicago,41.802335,-87.747309,60638
Chicago,41.815197,-87.697119,60632
Chicago,41.757256,-87.648105,60620
Chicago,41.864199,-87.701166,60623
Chicago,41.763645,-87.648939,60621
Chicago,41.905865,-87.728668,60651
Chicago,41.841688,-87.625521,60616
Chicago,41.920123,-87.65074,60614
Chicago,41.842398,-87.633866,60616
Chicago,41.752457,-87.60004,60619
Chicago,41.98324,-87.671251,60640
Chicago,41.982254,-87.672557,60640
Chicago,41.847533,-87.70311,60623
Chicago,41.883366,-87.683666,60612
Chicago,41.919076,-87.734266,60639
Chicago,41.856865,-87.65033,60608
Chicago,41.879754,-87.767002,60644
Chicago,41.749756,-87.615048,60619
Chicago,41.946143,-87.760892,60641
Chicago,41.874755,-87.686999,60612
Chicago,41.912255,-87.685889,60647
Chicago,41.792904,-87.688129,60636
Chicago,41.873644,-87.669498,60612
Chicago,41.708005,-87.681406,60643
Chicago,41.86219,-87.705243,60623
Chicago,41.766423,-87.653661,60621
Chicago,41.858869,-87.668204,60608
Chicago,41.871144,-87.70061,60612
Chicago,41.906975,-87.694115,60622
Chicago,41.820287,-87.624229,60653
Chicago,41.820339,-87.624448,60653
Chicago,41.778025,-87.595507,60637
Chicago,41.741701,-87.616715,60619
Chicago,41.761063,-87.630638,60621
Chicago,41.953365,-87.683945,60618
Chicago,41.877077,-87.705098,60612
Chicago,41.898626,-87.736602,60651
Chicago,41.739757,-87.568935,60617
Chicago,41.858946,-87.662435,60608
Chicago,41.753367,-87.663106,60620
Chicago,41.986421,-87.701447,60659
Chicago,41.778693,-87.750009,60638
Chicago,41.785041,-87.665808,60636
Chicago,41.736169,-87.658553,60620
Chicago,41.736145,-87.652827,60620
Chicago,41.93531,-87.662833,60657
Chicago,41.965767,-87.701223,60625
Chicago,42.002532,-87.670335,60626
Chicago,41.894488,-87.674421,60622
Chicago,41.905588,-87.710612,60651
Chicago,41.897149,-87.627163,60611
Chicago,41.931143,-87.759225,60639
Chicago,41.862275,-87.719951,60623
Chicago,41.907315,-87.692906,60622
Chicago,41.814755,-87.697275,60632
Chicago,41.748869,-87.663741,60620
Chicago,41.754755,-87.663714,60620
Chicago,41.938546,-87.751534,60641
Chicago,41.89281,-87.686166,60612
Chicago,41.977021,-87.712637,60625
Chicago,41.873876,-87.660532,60607
Chicago,41.74941,-87.614608,60619
Chicago,41.823088,-87.69422,60632
Chicago,41.918012,-87.65142,60614
Chicago,41.91531,-87.635053,60610
Chicago,41.862217,-87.721067,60623
Chicago,41.883044,-87.637478,60606
Chicago,41.801145,-87.63255,60609
Chicago,41.925033,-87.645888,60614
Chicago,41.699757,-87.614214,60628
Chicago,41.90281,-87.663665,60642
Chicago,41.766978,-87.622271,60637
Chicago,41.865399,-87.624553,60605
Chicago,41.94892,-87.772004,60634
Chicago,41.825311,-87.666997,60609
Chicago,41.722257,-87.576713,60617
Chicago,41.792346,-87.755222,60638
Chicago,41.776421,-87.763665,60638
Chicago,41.747256,-87.618382,60619
Chicago,41.752534,-87.661439,60620
Chicago,41.895588,-87.730612,60651
Chicago,41.786231,-87.693072,60629
Chicago,41.768923,-87.652272,60621
Chicago,41.800866,-87.691164,60632
Chicago,41.756423,-87.605604,60619
Chicago,41.776637,-87.72237,60629
Chicago,41.910311,-87.634498,60610
Chicago,41.930901,-87.777495,60639
Chicago,41.976356,-87.699354,60625
Chicago,41.7467,-87.702551,60652
Chicago,41.7792,-87.710608,60629
Chicago,41.840182,-87.64289,60616
Chicago,41.923088,-87.66311,60614
Chicago,41.8367,-87.633662,60616
Chicago,41.864397,-87.668098,60608
Chicago,41.758378,-87.606928,60619
Chicago,41.900866,-87.689222,60622
Chicago,41.930032,-87.756725,60639
Chicago,41.947042,-87.676782,60613
Chicago,41.735989,-87.672181,60620
Chicago,41.929755,-87.655333,60614
Chicago,41.895865,-87.720889,60651
Chicago,41.975456,-87.717488,60625
Chicago,41.851422,-87.678942,60608
Chicago,41.849755,-87.692554,60608
Chicago,41.901699,-87.684222,60622
Chicago,41.835605,-87.652753,60608
Chicago,41.645503,-87.614133,60827
Chicago,41.758646,-87.573936,60649
Chicago,41.87031,-87.706444,60612
Chicago,41.938643,-87.661999,60657
Chicago,41.68559,-87.620603,60628
Chicago,41.969706,-87.655929,60640
Chicago,41.917255,-87.655054,60614
Chicago,41.687257,-87.619769,60628
Chicago,41.839091,-87.632565,60616
Chicago,41.925278,-87.77,60639
Chicago,41.897585,-87.722172,60651
Chicago,41.794846,-87.690444,60632
Chicago,41.894199,-87.726723,60624
Chicago,41.923275,-87.663139,60614
Chicago,42.00503,-87.698551,60645
Chicago,41.902744,-87.696406,60622
Chicago,41.953691,-87.793114,60634
Chicago,41.8716,-87.629171,60605
Chicago,41.948707,-87.697751,60618
Chicago,41.848976,-87.696564,60623
Chicago,41.961419,-87.666837,60613
Chicago,41.892934,-87.640865,60654
Chicago,41.780672,-87.601377,60637
Chicago,41.780933,-87.60243,60637
Chicago,42.001179,-87.66308,60626
Chicago,41.892414,-87.624659,60611
Chicago,41.795378,-87.682194,60609
Chicago,41.738817,-87.626472,60620
Chicago,41.850871,-87.631774,60616
Chicago,41.858688,-87.722158,60623
Chicago,41.858666,-87.721488,60623
Chicago,41.860433,-87.627571,60605
Chicago,41.989449,-87.658601,60660
Chicago,41.786136,-87.698766,60629
Chicago,41.697812,-87.621992,60628
Chicago,41.864477,-87.667553,60608
Chicago,41.911699,-87.671166,60622
Chicago,41.834052,-87.650071,60608
Chicago,41.785033,-87.665329,60636
Chicago,41.911151,-87.784342,60639
Chicago,41.843088,-87.713943,60623
Chicago,41.845588,-87.715054,60623
Chicago,41.771423,-87.621438,60637
Chicago,41.897599,-87.765881,60651
Chicago,41.907254,-87.75978,60651
Chicago,41.896421,-87.753946,60651
Chicago,41.867812,-87.770196,60644
Chicago,41.938643,-87.694778,60618
Chicago,41.757256,-87.603381,60619
Chicago,41.878366,-87.7245,60624
Chicago,41.864505,-87.72438,60623
Chicago,41.884156,-87.684761,60612
Chicago,41.831746,-87.681119,60608
Chicago,41.711087,-87.640225,60628
Chicago,41.818089,-87.612272,60653
Chicago,41.724817,-87.623216,60619
Chicago,41.796977,-87.764499,60638
Chicago,41.772534,-87.670884,60636
Chicago,41.852558,-87.696033,60623
Chicago,41.828922,-87.667275,60609
Chicago,41.840866,-87.726999,60623
Chicago,41.878921,-87.688388,60612
Chicago,41.739255,-87.645245,60620
Chicago,41.790804,-87.67232,60636
Chicago,41.688381,-87.613601,60628
Chicago,41.903088,-87.664221,60642
Chicago,41.822256,-87.61255,60653
Chicago,41.819852,-87.622667,60653
Chicago,41.858644,-87.652532,60608
Chicago,41.874094,-87.702323,60612
Chicago,41.736146,-87.552268,60617
Chicago,41.813288,-87.693393,60632
Chicago,41.704894,-87.625256,60628
Chicago,41.8183,-87.694832,60632
Chicago,41.889877,-87.766165,60644
Chicago,41.789548,-87.778898,60638
Chicago,41.796916,-87.660202,60609
Chicago,41.829755,-87.67283,60609
Chicago,41.781978,-87.671996,60636
Chicago,41.870765,-87.699834,60612
Chicago,41.784631,-87.70548,60629
Chicago,41.944198,-87.746447,60641
Chicago,41.946976,-87.781726,60634
Chicago,41.827043,-87.619829,60653
Chicago,41.873643,-87.750056,60644
Chicago,41.798237,-87.689643,60632
Chicago,41.89624,-87.619568,60611
Chicago,41.935865,-87.770337,60634
Chicago,41.774478,-87.675607,60636
Chicago,41.89531,-87.661165,60642
Chicago,41.783719,-87.687855,60636
Chicago,41.894467,-87.726628,60624
Chicago,41.805052,-87.752093,60638
Chicago,41.71559,-87.56699,60617
Chicago,41.698218,-87.631179,60628
Chicago,41.851144,-87.716999,60623
Chicago,41.991698,-87.801728,60631
Chicago,41.931977,-87.670333,60657
Chicago,41.730111,-87.586469,60619
Chicago,41.764766,-87.690947,60652
Chicago,41.947157,-87.671903,60613
Chicago,41.856892,-87.681054,60608
Chicago,41.826977,-87.671164,60609
Chicago,41.904476,-87.770058,60651
Chicago,41.872532,-87.763668,60644
Chicago,41.815344,-87.694795,60632
Chicago,41.970864,-87.80145,60656
Chicago,41.824478,-87.619773,60653
Chicago,41.959813,-87.678025,60613
Chicago,41.877293,-87.751554,60644
Chicago,41.899134,-87.685673,60622
Chicago,41.983248,-87.671909,60640
Chicago,41.871699,-87.722833,60624
Chicago,41.76744,-87.667884,60636
Chicago,41.752533,-87.684773,60652
Chicago,41.684479,-87.616991,60628
Chicago,41.842941,-87.64037,60616
Chicago,41.730034,-87.606437,60619
Chicago,41.800679,-87.656505,60609
Chicago,41.753645,-87.612826,60619
Chicago,41.79281,-87.704133,60629
Chicago,41.742891,-87.587366,60619
Chicago,41.835445,-87.649496,60608
Chicago,41.937531,-87.774504,60634
Chicago,41.794137,-87.67013,60609
Chicago,41.953088,-87.684223,60618
Chicago,41.775034,-87.633939,60621
Chicago,41.736989,-87.561499,60617
Chicago,41.931977,-87.670611,60657
Chicago,41.850828,-87.701928,60623
Chicago,41.891284,-87.669255,60622
Chicago,41.734589,-87.665883,60620
Chicago,41.794954,-87.78768,60638
Chicago,41.868087,-87.697825,60612
Chicago,41.882422,-87.765752,60644
Chicago,41.680755,-87.624857,60628
Chicago,41.766876,-87.622269,60637
Chicago,41.81613,-87.690166,60632
Chicago,41.745311,-87.692829,60652
Chicago,41.882214,-87.753019,60644
Chicago,41.7842,-87.662273,60636
Chicago,41.679479,-87.618103,60628
Chicago,41.780623,-87.691335,60629
Chicago,41.877009,-87.705308,60612
Chicago,41.896219,-87.770625,60651
Chicago,41.936421,-87.649499,60657
Chicago,41.800033,-87.693603,60632
Chicago,41.912255,-87.640331,60610
Chicago,41.687812,-87.623936,60628
Chicago,41.952809,-87.780893,60634
Chicago,41.877679,-87.73252,60624
Chicago,41.827533,-87.676719,60609
Chicago,41.745894,-87.547688,60617
Chicago,41.886144,-87.703111,60612
Chicago,41.715312,-87.654493,60643
Chicago,41.849755,-87.694221,60608
Chicago,41.835589,-87.65283,60608
Chicago,41.681449,-87.622303,60628
Chicago,41.752812,-87.642827,60620
Chicago,41.765589,-87.669495,60636
Chicago,41.941976,-87.760337,60641
Chicago,41.735157,-87.558939,60617
Chicago,41.923184,-87.664816,60614
Chicago,41.716244,-87.648467,60643
Chicago,41.958088,-87.671723,60613
Chicago,41.837881,-87.642851,60616
Chicago,41.855532,-87.665603,60608
Chicago,41.685761,-87.622562,60628
Chicago,41.654009,-87.601456,60827
Chicago,41.680425,-87.639074,60628
Chicago,41.734756,-87.65116,60620
Chicago,41.743367,-87.666161,60620
Chicago,41.729414,-87.576344,60617
Chicago,41.713645,-87.656438,60643
Chicago,41.720753,-87.632661,60628
Chicago,41.741214,-87.639503,60620
Chicago,41.710146,-87.636247,60628
Chicago,41.742143,-87.706753,60652
Chicago,41.742155,-87.672594,60620
Chicago,41.747256,-87.668661,60620
Chicago,41.680574,-87.639079,60628
Chicago,41.713673,-87.657395,60643
Chicago,41.924605,-87.651321,60614
Chicago,41.828586,-87.605993,60653
Chicago,41.805197,-87.617299,60615
Chicago,41.843089,-87.623107,60616
Chicago,41.9611,-87.678527,60618
Chicago,41.858089,-87.660053,60608
Chicago,41.863088,-87.725333,60623
Chicago,41.93531,-87.663111,60657
Chicago,41.895032,-87.760058,60651
Chicago,41.750507,-87.6432,60620
Chicago,41.750474,-87.664304,60620
Chicago,41.677735,-87.636485,60628
Chicago,41.775114,-87.663644,60636
Chicago,41.883088,-87.662554,60607
Chicago,41.926144,-87.649777,60614
Chicago,41.759041,-87.680181,60636
Chicago,41.766701,-87.622271,60637
Chicago,41.785057,-87.666025,60636
Chicago,41.743529,-87.623505,60619
Chicago,41.737459,-87.560914,60617
Chicago,41.736865,-87.576425,60617
Chicago,41.89259,-87.762334,60644
Chicago,41.950784,-87.648689,60613
Chicago,41.758217,-87.614765,60619
Chicago,41.986143,-87.691724,60659
Chicago,41.936976,-87.707835,60618
Chicago,41.938088,-87.645888,60657
Chicago,41.983365,-87.711725,60659
Chicago,41.847433,-87.696704,60623
Chicago,41.671423,-87.636158,60628
Chicago,41.931592,-87.761963,60639
Chicago,41.889199,-87.760057,60644
Chicago,41.880374,-87.771428,60644
Chicago,41.765312,-87.605882,60619
Chicago,41.727534,-87.64866,60620
Chicago,41.891405,-87.668783,60622
Chicago,41.777847,-87.671719,60636
Chicago,41.873088,-87.759779,60644
Chicago,41.997663,-87.704759,60659
Chicago,41.940031,-87.807283,60634
Chicago,41.934754,-87.662277,60657
Chicago,41.726979,-87.605047,60619
Chicago,41.937915,-87.787955,60634
Chicago,41.983365,-87.713392,60659
Chicago,42.01675,-87.664863,60626
Chicago,41.872532,-87.752834,60644
Chicago,41.87424,-87.624791,60605
Chicago,41.945865,-87.735614,60641
Chicago,41.730584,-87.604365,60619
Chicago,41.906749,-87.724289,60651
Chicago,41.90031,-87.695889,60622
Chicago,41.835311,-87.65283,60608
Chicago,41.835311,-87.649496,60608
Chicago,41.842941,-87.640651,60616
Chicago,41.88531,-87.681999,60612
Chicago,41.69309,-87.621159,60628
Chicago,41.88031,-87.7295,60624
Chicago,41.729425,-87.575204,60617
Chicago,41.958643,-87.650055,60613
Chicago,41.878071,-87.765952,60644
Chicago,41.950032,-87.747003,60641
Chicago,41.935032,-87.662555,60657
Chicago,41.950865,-87.653944,60613
Chicago,41.968643,-87.655333,60640
Chicago,41.880032,-87.752835,60644
Chicago,41.801143,-87.612278,60615
Chicago,41.878366,-87.666998,60607
Chicago,41.964878,-87.657419,60640
Chicago,41.750589,-87.654772,60620
Chicago,41.997059,-87.719369,60659
Chicago,41.763645,-87.663939,60636
Chicago,41.825691,-87.667571,60609
Chicago,41.88281,-87.730889,60624
Chicago,41.927255,-87.641165,60614
Chicago,41.873643,-87.755612,60644
Chicago,41.957532,-87.691723,60618
Chicago,41.752812,-87.605048,60619
Chicago,41.7817,-87.675885,60636
Chicago,41.945588,-87.673389,60657
Chicago,41.933088,-87.641165,60657
Chicago,41.941143,-87.668389,60657
Chicago,41.946698,-87.777004,60634
Chicago,41.7942,-87.669774,60609
Chicago,41.688645,-87.616158,60628
Chicago,41.776413,-87.703341,60629
Chicago,41.909199,-87.718667,60651
Chicago,41.896541,-87.65312,60642
Chicago,41.896422,-87.653109,60642
Chicago,41.950865,-87.660055,60613
Chicago,41.938795,-87.764537,60641
Chicago,41.837533,-87.65283,60608
Chicago,41.954932,-87.646722,60613
Chicago,41.936699,-87.651444,60657
Chicago,41.928087,-87.806171,60707
Chicago,41.931421,-87.687556,60647
Chicago,41.903644,-87.664499,60642
Chicago,41.924221,-87.764106,60639
Chicago,41.854761,-87.674039,60608
Chicago,41.954926,-87.645793,60613
Chicago,41.711145,-87.623381,60628
Chicago,41.757098,-87.593929,60619
Chicago,41.790149,-87.780241,60638
Chicago,41.909696,-87.757891,60639
Chicago,41.849097,-87.683917,60608
Chicago,41.958527,-87.795685,60634
Chicago,41.88138,-87.624933,60603
Chicago,41.924198,-87.763947,60639
Chicago,41.791422,-87.683108,60636
Chicago,41.724478,-87.663105,60620
Chicago,41.808644,-87.685886,60632
Chicago,41.880544,-87.771399,60644
Chicago,41.877977,-87.628033,60604
Chicago,41.778936,-87.696299,60629
Chicago,41.711938,-87.713342,60655
Chicago,41.80867,-87.617084,60615
Chicago,41.750867,-87.619493,60619
Chicago,41.852533,-87.712832,60623
Chicago,41.958088,-87.672,60613
Chicago,41.872255,-87.671165,60612
Chicago,41.802335,-87.747309,60638
Chicago,41.815197,-87.697119,60632
Chicago,41.757256,-87.648105,60620
Chicago,41.864199,-87.701166,60623
Chicago,41.763645,-87.648939,60621
Chicago,41.905865,-87.728668,60651
Chicago,41.841688,-87.625521,60616
Chicago,41.920123,-87.65074,60614
Chicago,41.842398,-87.633866,60616
Chicago,41.752457,-87.60004,60619
Chicago,41.98324,-87.671251,60640
Chicago,41.982254,-87.672557,60640
Chicago,41.847533,-87.70311,60623
Chicago,41.883366,-87.683666,60612
Chicago,41.919076,-87.734266,60639
Chicago,41.856865,-87.65033,60608
Chicago,41.879754,-87.767002,60644
Chicago,41.749756,-87.615048,60619
Chicago,41.946143,-87.760892,60641
Chicago,41.874755,-87.686999,60612
Chicago,41.912255,-87.685889,60647
Chicago,41.792904,-87.688129,60636
Chicago,41.873644,-87.669498,60612
Chicago,41.708005,-87.681406,60643
Chicago,41.86219,-87.705243,60623
Chicago,41.766423,-87.653661,60621
Chicago,41.858869,-87.668204,60608
Chicago,41.871144,-87.70061,60612
Chicago,41.906975,-87.694115,60622
Chicago,41.820287,-87.624229,60653
Chicago,41.820339,-87.624448,60653
Chicago,41.778025,-87.595507,60637
Chicago,41.741701,-87.616715,60619
Chicago,41.761063,-87.630638,60621
Chicago,41.953365,-87.683945,60618
Chicago,41.877077,-87.705098,60612
Chicago,41.898626,-87.736602,60651
Chicago,41.739757,-87.568935,60617
Chicago,41.858946,-87.662435,60608
Chicago,41.753367,-87.663106,60620
Chicago,41.986421,-87.701447,60659
Chicago,41.778693,-87.750009,60638
Chicago,41.785041,-87.665808,60636
Chicago,41.736169,-87.658553,60620
Chicago,41.736145,-87.652827,60620
Chicago,41.93531,-87.662833,60657
Chicago,41.965767,-87.701223,60625
Chicago,42.002532,-87.670335,60626
Chicago,41.894488,-87.674421,60622
Chicago,41.905588,-87.710612,60651
Chicago,41.897149,-87.627163,60611
Chicago,41.931143,-87.759225,60639
Chicago,41.862275,-87.719951,60623
Chicago,41.907315,-87.692906,60622
Chicago,41.814755,-87.697275,60632
Chicago,41.748869,-87.663741,60620
Chicago,41.754755,-87.663714,60620
Chicago,41.938546,-87.751534,60641
Chicago,41.89281,-87.686166,60612
Chicago,41.977021,-87.712637,60625
